order_id,order_line_number,customer_id,product_id,order_timestamp,quantity,unit_price,discount_amount,tax_amount
ORD-1109,1,CUST-0092,PROD-0037,2025-05-06 16:26:00,3,1054.11,0.0,252.99
ORD-1109,2,CUST-0092,PROD-0005,2025-05-06 16:26:00,2,517.87,155.36,70.43
ORD-1109,3,CUST-0092,PROD-0009,2025-05-06 16:26:00,3,280.12,84.04,60.51
ORD-1109,4,CUST-0092,PROD-0021,2025-05-06 16:26:00,1,851.39,42.57,64.71
ORD-1110,1,CUST-0099,PROD-0008,2024-05-13 14:32:00,3,786.86,118.03,179.4
ORD-1111,1,CUST-0039,PROD-0023,2024-06-18 10:20:00,2,114.15,0.0,18.26
ORD-1111,2,CUST-0039,PROD-0034,2024-06-18 10:20:00,2,290.28,29.03,44.12
ORD-1112,1,CUST-0082,PROD-0040,2025-07-19 12:08:00,3,332.56,49.88,75.82
ORD-1112,2,CUST-0082,PROD-0035,2025-07-19 12:08:00,3,392.23,58.83,89.43
ORD-1112,3,CUST-0082,PROD-0006,2025-07-19 12:08:00,1,277.99,27.8,20.02
ORD-1113,1,CUST-0073,PROD-0042,2024-02-13 08:05:00,3,709.81,212.94,153.32
ORD-1114,1,CUST-0084,PROD-0040,2024-08-04 20:36:00,3,332.56,99.77,71.83
ORD-1114,2,CUST-0084,PROD-0041,2024-08-04 20:36:00,3,682.41,204.72,147.4
ORD-1114,3,CUST-0084,PROD-0002,2024-08-04 20:36:00,2,344.53,34.45,52.37
ORD-1114,4,CUST-0084,PROD-0032,2024-08-04 20:36:00,3,677.2,304.74,138.15
ORD-1115,1,CUST-0039,PROD-0011,2025-04-10 09:44:00,2,970.87,291.26,132.04
ORD-1116,1,CUST-0062,PROD-0021,2025-04-21 11:21:00,2,851.39,170.28,122.6
ORD-1116,2,CUST-0062,PROD-0046,2025-04-21 11:21:00,2,149.39,14.94,22.71
ORD-1117,1,CUST-0098,PROD-0021,2025-01-15 16:35:00,1,851.39,127.71,57.89
ORD-1118,1,CUST-0016,PROD-0007,2024-10-01 15:15:00,2,51.31,15.39,6.98
ORD-1118,2,CUST-0016,PROD-0004,2024-10-01 15:15:00,3,1072.77,482.75,218.84
ORD-1119,1,CUST-0032,PROD-0013,2024-06-13 13:59:00,3,1149.51,517.28,234.5
ORD-1119,2,CUST-0032,PROD-0011,2024-06-13 13:59:00,2,970.87,194.17,139.81
ORD-1119,3,CUST-0032,PROD-0032,2024-06-13 13:59:00,2,677.2,0.0,108.35
ORD-1120,1,CUST-0012,PROD-0014,2025-02-07 16:29:00,2,129.44,0.0,20.71
ORD-1120,2,CUST-0012,PROD-0038,2025-02-07 16:29:00,1,793.42,79.34,57.13
ORD-1121,1,CUST-0064,PROD-0019,2025-09-04 18:43:00,2,998.7,99.87,151.8
ORD-1121,2,CUST-0064,PROD-0035,2025-09-04 18:43:00,2,392.23,78.45,56.48
ORD-1121,3,CUST-0064,PROD-0001,2025-09-04 18:43:00,2,774.52,154.9,111.53
ORD-1121,4,CUST-0064,PROD-0007,2025-09-04 18:43:00,1,51.31,7.7,3.49
ORD-1122,1,CUST-0007,PROD-0036,2025-08-07 16:12:00,2,268.96,80.69,36.58
ORD-1122,2,CUST-0007,PROD-0019,2025-08-07 16:12:00,3,998.7,299.61,215.72
ORD-1122,3,CUST-0007,PROD-0005,2025-08-07 16:12:00,3,517.87,0.0,124.29
ORD-1123,1,CUST-0017,PROD-0036,2024-04-10 14:23:00,1,268.96,40.34,18.29
ORD-1123,2,CUST-0017,PROD-0024,2024-04-10 14:23:00,3,139.18,0.0,33.4
ORD-1123,3,CUST-0017,PROD-0010,2024-04-10 14:23:00,1,975.13,0.0,78.01
ORD-1124,1,CUST-0018,PROD-0010,2024-12-08 20:30:00,2,975.13,195.03,140.42
ORD-1124,2,CUST-0018,PROD-0039,2024-12-08 20:30:00,1,1099.17,164.88,74.74
ORD-1124,3,CUST-0018,PROD-0033,2024-12-08 20:30:00,3,1014.57,304.37,219.15
ORD-1124,4,CUST-0018,PROD-0009,2024-12-08 20:30:00,3,280.12,84.04,60.51
ORD-1125,1,CUST-0065,PROD-0031,2025-06-06 16:31:00,2,1187.64,0.0,190.02
ORD-1125,2,CUST-0065,PROD-0002,2025-06-06 16:31:00,2,344.53,68.91,49.61
ORD-1125,3,CUST-0065,PROD-0024,2025-06-06 16:31:00,3,139.18,0.0,33.4
ORD-1126,1,CUST-0077,PROD-0047,2025-05-01 12:41:00,3,954.65,429.59,194.75
ORD-1126,2,CUST-0077,PROD-0004,2025-05-01 12:41:00,1,1072.77,160.92,72.95
ORD-1127,1,CUST-0019,PROD-0013,2025-11-29 11:02:00,1,1149.51,172.43,78.17
ORD-1128,1,CUST-0041,PROD-0027,2025-03-05 10:26:00,3,335.03,150.76,68.35
ORD-1128,2,CUST-0041,PROD-0033,2025-03-05 10:26:00,3,1014.57,0.0,243.5
ORD-1129,1,CUST-0091,PROD-0043,2024-05-22 16:13:00,2,491.29,98.26,70.75
ORD-1129,2,CUST-0091,PROD-0031,2024-05-22 16:13:00,1,1187.64,178.15,80.76
ORD-1129,3,CUST-0091,PROD-0034,2024-05-22 16:13:00,3,290.28,87.08,62.7
ORD-1130,1,CUST-0070,PROD-0040,2024-12-29 18:49:00,1,332.56,33.26,23.94
ORD-1130,2,CUST-0070,PROD-0031,2024-12-29 18:49:00,3,1187.64,356.29,256.53
ORD-1130,3,CUST-0070,PROD-0013,2024-12-29 18:49:00,1,1149.51,114.95,82.76
ORD-1131,1,CUST-0099,PROD-0021,2024-10-23 19:13:00,3,851.39,255.42,183.9
ORD-1131,2,CUST-0099,PROD-0031,2024-10-23 19:13:00,2,1187.64,0.0,190.02
ORD-1131,3,CUST-0099,PROD-0023,2024-10-23 19:13:00,3,114.15,51.37,23.29
ORD-1131,4,CUST-0099,PROD-0036,2024-10-23 19:13:00,2,268.96,53.79,38.73
ORD-1132,1,CUST-0099,PROD-0046,2024-05-30 12:02:00,2,149.39,29.88,21.51
ORD-1132,2,CUST-0099,PROD-0006,2024-05-30 12:02:00,3,277.99,125.1,56.71
ORD-1132,3,CUST-0099,PROD-0023,2024-05-30 12:02:00,1,114.15,5.71,8.68
ORD-1133,1,CUST-0069,PROD-0009,2024-10-05 16:44:00,3,280.12,42.02,63.87
ORD-1133,2,CUST-0069,PROD-0007,2024-10-05 16:44:00,1,51.31,0.0,4.1
ORD-1133,3,CUST-0069,PROD-0040,2024-10-05 16:44:00,3,332.56,49.88,75.82
ORD-1134,1,CUST-0082,PROD-0022,2024-08-27 08:06:00,3,288.92,43.34,65.87
ORD-1134,2,CUST-0082,PROD-0046,2024-08-27 08:06:00,1,149.39,7.47,11.35
ORD-1134,3,CUST-0082,PROD-0031,2024-08-27 08:06:00,2,1187.64,356.29,161.52
ORD-1134,4,CUST-0082,PROD-0007,2024-08-27 08:06:00,2,51.31,5.13,7.8
ORD-1135,1,CUST-0097,PROD-0006,2024-10-22 13:18:00,3,277.99,41.7,63.38
ORD-1136,1,CUST-0069,PROD-0003,2024-02-09 10:26:00,2,889.04,88.9,135.13
ORD-1136,2,CUST-0069,PROD-0026,2024-02-09 10:26:00,3,456.81,137.04,98.67
ORD-1137,1,CUST-0005,PROD-0022,2024-01-11 12:36:00,2,288.92,86.68,39.29
ORD-1138,1,CUST-0083,PROD-0033,2025-07-11 16:31:00,2,1014.57,101.46,154.21
ORD-1138,2,CUST-0083,PROD-0030,2025-07-11 16:31:00,1,212.81,21.28,15.32
ORD-1139,1,CUST-0021,PROD-0001,2025-04-15 18:16:00,2,774.52,154.9,111.53
ORD-1139,2,CUST-0021,PROD-0048,2025-04-15 18:16:00,3,94.96,14.24,21.65
ORD-1140,1,CUST-0023,PROD-0028,2025-09-18 18:57:00,2,784.68,0.0,125.55
ORD-1140,2,CUST-0023,PROD-0033,2025-09-18 18:57:00,1,1014.57,50.73,77.11
ORD-1140,3,CUST-0023,PROD-0021,2025-09-18 18:57:00,2,851.39,170.28,122.6
ORD-1140,4,CUST-0023,PROD-0006,2025-09-18 18:57:00,1,277.99,0.0,22.24
ORD-1141,1,CUST-0034,PROD-0022,2025-01-28 11:28:00,3,288.92,0.0,69.34
ORD-1141,2,CUST-0034,PROD-0020,2025-01-28 11:28:00,2,1036.81,207.36,149.3
ORD-1141,3,CUST-0034,PROD-0038,2025-01-28 11:28:00,3,793.42,119.01,180.9
ORD-1142,1,CUST-0008,PROD-0011,2025-11-15 09:29:00,3,970.87,291.26,209.71
ORD-1142,2,CUST-0008,PROD-0026,2025-11-15 09:29:00,3,456.81,0.0,109.63
ORD-1142,3,CUST-0008,PROD-0044,2025-11-15 09:29:00,3,1197.09,359.13,258.57
ORD-1143,1,CUST-0048,PROD-0031,2025-09-22 11:14:00,2,1187.64,237.53,171.02
ORD-1143,2,CUST-0048,PROD-0010,2025-09-22 11:14:00,2,975.13,292.54,132.62
ORD-1144,1,CUST-0097,PROD-0016,2025-07-05 20:42:00,3,972.41,0.0,233.38
ORD-1144,2,CUST-0097,PROD-0044,2025-07-05 20:42:00,3,1197.09,538.69,244.21
ORD-1145,1,CUST-0068,PROD-0004,2025-12-22 13:04:00,3,1072.77,160.92,244.59
ORD-1146,1,CUST-0074,PROD-0034,2025-07-04 10:10:00,3,290.28,43.54,66.18
ORD-1146,2,CUST-0074,PROD-0029,2025-07-04 10:10:00,3,221.94,99.87,45.28
ORD-1146,3,CUST-0074,PROD-0008,2025-07-04 10:10:00,1,786.86,118.03,53.51
ORD-1147,1,CUST-0008,PROD-0030,2025-04-10 10:32:00,2,212.81,42.56,30.64
ORD-1147,2,CUST-0008,PROD-0037,2025-04-10 10:32:00,3,1054.11,0.0,252.99
ORD-1147,3,CUST-0008,PROD-0004,2025-04-10 10:32:00,2,1072.77,214.55,154.48
ORD-1147,4,CUST-0008,PROD-0036,2025-04-10 10:32:00,1,268.96,13.45,20.44
ORD-1148,1,CUST-0075,PROD-0045,2024-03-16 08:27:00,1,127.27,0.0,10.18
ORD-1148,2,CUST-0075,PROD-0005,2024-03-16 08:27:00,2,517.87,0.0,82.86
ORD-1148,3,CUST-0075,PROD-0035,2024-03-16 08:27:00,2,392.23,117.67,53.34
ORD-1149,1,CUST-0024,PROD-0024,2024-05-19 20:41:00,3,139.18,20.88,31.73
ORD-1149,2,CUST-0024,PROD-0025,2024-05-19 20:41:00,3,770.11,231.03,166.34
ORD-1149,3,CUST-0024,PROD-0029,2024-05-19 20:41:00,1,221.94,11.1,16.87
ORD-1149,4,CUST-0024,PROD-0006,2024-05-19 20:41:00,3,277.99,125.1,56.71
ORD-1150,1,CUST-0068,PROD-0002,2024-05-11 19:14:00,2,344.53,103.36,46.86
ORD-1151,1,CUST-0087,PROD-0015,2025-07-12 14:34:00,1,1020.04,102.0,73.44
ORD-1151,2,CUST-0087,PROD-0016,2025-07-12 14:34:00,1,972.41,0.0,77.79
ORD-1151,3,CUST-0087,PROD-0030,2025-07-12 14:34:00,1,212.81,31.92,14.47
ORD-1151,4,CUST-0087,PROD-0023,2025-07-12 14:34:00,3,114.15,0.0,27.4
ORD-1152,1,CUST-0031,PROD-0029,2024-07-31 09:06:00,3,221.94,0.0,53.27
ORD-1153,1,CUST-0032,PROD-0035,2024-02-16 14:28:00,1,392.23,19.61,29.81
ORD-1153,2,CUST-0032,PROD-0014,2024-02-16 14:28:00,3,129.44,38.83,27.96
ORD-1154,1,CUST-0030,PROD-0016,2025-08-13 13:36:00,3,972.41,145.86,221.71
ORD-1154,2,CUST-0030,PROD-0020,2025-08-13 13:36:00,2,1036.81,207.36,149.3
ORD-1154,3,CUST-0030,PROD-0010,2025-08-13 13:36:00,2,975.13,0.0,156.02
ORD-1155,1,CUST-0072,PROD-0041,2025-08-29 19:58:00,2,682.41,204.72,92.81
ORD-1155,2,CUST-0072,PROD-0044,2025-08-29 19:58:00,1,1197.09,119.71,86.19
ORD-1156,1,CUST-0083,PROD-0045,2025-11-19 14:50:00,2,127.27,38.18,17.31
ORD-1156,2,CUST-0083,PROD-0027,2025-11-19 14:50:00,1,335.03,50.25,22.78
ORD-1156,3,CUST-0083,PROD-0010,2025-11-19 14:50:00,1,975.13,48.76,74.11
ORD-1157,1,CUST-0039,PROD-0004,2025-12-26 10:51:00,1,1072.77,160.92,72.95
ORD-1157,2,CUST-0039,PROD-0036,2025-12-26 10:51:00,1,268.96,26.9,19.36
ORD-1157,3,CUST-0039,PROD-0027,2025-12-26 10:51:00,1,335.03,33.5,24.12
ORD-1157,4,CUST-0039,PROD-0034,2025-12-26 10:51:00,3,290.28,0.0,69.67
ORD-1158,1,CUST-0058,PROD-0004,2025-01-15 09:34:00,2,1072.77,0.0,171.64
ORD-1158,2,CUST-0058,PROD-0018,2025-01-15 09:34:00,1,466.67,23.33,35.47
ORD-1159,1,CUST-0098,PROD-0031,2025-08-25 19:42:00,2,1187.64,237.53,171.02
ORD-1159,2,CUST-0098,PROD-0014,2025-08-25 19:42:00,1,129.44,6.47,9.84
ORD-1160,1,CUST-0025,PROD-0016,2024-05-01 19:48:00,1,972.41,145.86,66.12
ORD-1160,2,CUST-0025,PROD-0045,2024-05-01 19:48:00,1,127.27,12.73,9.16
ORD-1160,3,CUST-0025,PROD-0039,2024-05-01 19:48:00,2,1099.17,329.75,149.49
ORD-1160,4,CUST-0025,PROD-0046,2024-05-01 19:48:00,2,149.39,29.88,21.51
ORD-1161,1,CUST-0040,PROD-0030,2024-09-25 13:32:00,2,212.81,21.28,32.35
ORD-1161,2,CUST-0040,PROD-0007,2024-09-25 13:32:00,2,51.31,10.26,7.39
ORD-1161,3,CUST-0040,PROD-0047,2024-09-25 13:32:00,2,954.65,0.0,152.74
ORD-1161,4,CUST-0040,PROD-0031,2024-09-25 13:32:00,3,1187.64,178.15,270.78
ORD-1162,1,CUST-0095,PROD-0019,2024-05-30 08:16:00,1,998.7,149.81,67.91
ORD-1162,2,CUST-0095,PROD-0010,2024-05-30 08:16:00,3,975.13,146.27,222.33
ORD-1162,3,CUST-0095,PROD-0013,2024-05-30 08:16:00,2,1149.51,229.9,165.53
ORD-1162,4,CUST-0095,PROD-0022,2024-05-30 08:16:00,2,288.92,86.68,39.29
ORD-1163,1,CUST-0093,PROD-0011,2025-10-20 19:31:00,3,970.87,436.89,198.06
ORD-1163,2,CUST-0093,PROD-0047,2025-10-20 19:31:00,1,954.65,0.0,76.37
ORD-1163,3,CUST-0093,PROD-0023,2025-10-20 19:31:00,3,114.15,0.0,27.4
ORD-1163,4,CUST-0093,PROD-0009,2025-10-20 19:31:00,1,280.12,0.0,22.41
ORD-1164,1,CUST-0098,PROD-0005,2024-01-08 14:08:00,1,517.87,0.0,41.43
ORD-1164,2,CUST-0098,PROD-0046,2024-01-08 14:08:00,1,149.39,22.41,10.16
ORD-1165,1,CUST-0048,PROD-0043,2024-03-03 17:40:00,3,491.29,221.08,100.22
ORD-1165,2,CUST-0048,PROD-0032,2024-03-03 17:40:00,1,677.2,0.0,54.18
ORD-1165,3,CUST-0048,PROD-0002,2024-03-03 17:40:00,3,344.53,103.36,74.42
ORD-1165,4,CUST-0048,PROD-0001,2024-03-03 17:40:00,3,774.52,232.36,167.3
ORD-1166,1,CUST-0003,PROD-0012,2025-05-30 19:43:00,1,421.5,21.08,32.03
ORD-1166,2,CUST-0003,PROD-0007,2025-05-30 19:43:00,3,51.31,15.39,11.08
ORD-1166,3,CUST-0003,PROD-0034,2025-05-30 19:43:00,2,290.28,58.06,41.8
ORD-1166,4,CUST-0003,PROD-0010,2025-05-30 19:43:00,2,975.13,0.0,156.02
ORD-1167,1,CUST-0048,PROD-0045,2025-02-20 15:36:00,2,127.27,0.0,20.36
ORD-1167,2,CUST-0048,PROD-0015,2025-02-20 15:36:00,3,1020.04,0.0,244.81
ORD-1168,1,CUST-0012,PROD-0004,2025-02-20 14:24:00,1,1072.77,0.0,85.82
ORD-1168,2,CUST-0012,PROD-0041,2025-02-20 14:24:00,2,682.41,204.72,92.81
ORD-1168,3,CUST-0012,PROD-0001,2025-02-20 14:24:00,3,774.52,232.36,167.3
ORD-1168,4,CUST-0012,PROD-0045,2025-02-20 14:24:00,3,127.27,0.0,30.54
ORD-1169,1,CUST-0068,PROD-0018,2024-02-14 11:13:00,2,466.67,0.0,74.67
ORD-1169,2,CUST-0068,PROD-0003,2024-02-14 11:13:00,1,889.04,88.9,64.01
ORD-1169,3,CUST-0068,PROD-0005,2024-02-14 11:13:00,1,517.87,25.89,39.36
ORD-1169,4,CUST-0068,PROD-0044,2024-02-14 11:13:00,3,1197.09,179.56,272.94
ORD-1170,1,CUST-0097,PROD-0020,2025-12-31 14:59:00,1,1036.81,51.84,78.8
ORD-1171,1,CUST-0073,PROD-0025,2025-02-03 18:57:00,3,770.11,0.0,184.83
ORD-1171,2,CUST-0073,PROD-0048,2025-02-03 18:57:00,3,94.96,28.49,20.51
ORD-1171,3,CUST-0073,PROD-0009,2025-02-03 18:57:00,1,280.12,0.0,22.41
ORD-1172,1,CUST-0056,PROD-0021,2024-08-26 09:21:00,2,851.39,255.42,115.79
ORD-1172,2,CUST-0056,PROD-0002,2024-08-26 09:21:00,1,344.53,34.45,24.81
ORD-1172,3,CUST-0056,PROD-0041,2024-08-26 09:21:00,3,682.41,307.08,139.21
ORD-1172,4,CUST-0056,PROD-0018,2024-08-26 09:21:00,2,466.67,46.67,70.93
ORD-1173,1,CUST-0088,PROD-0040,2025-08-23 18:24:00,2,332.56,33.26,50.55
ORD-1174,1,CUST-0092,PROD-0025,2024-03-17 09:17:00,3,770.11,115.52,175.58
ORD-1174,2,CUST-0092,PROD-0046,2024-03-17 09:17:00,3,149.39,67.23,30.48
ORD-1175,1,CUST-0041,PROD-0020,2025-01-05 09:05:00,2,1036.81,207.36,149.3
ORD-1176,1,CUST-0098,PROD-0012,2024-10-04 09:08:00,2,421.5,126.45,57.32
ORD-1177,1,CUST-0072,PROD-0002,2025-07-23 16:26:00,1,344.53,34.45,24.81
ORD-1178,1,CUST-0071,PROD-0025,2024-04-06 17:38:00,2,770.11,231.03,104.74
ORD-1178,2,CUST-0071,PROD-0001,2024-04-06 17:38:00,1,774.52,38.73,58.86
ORD-1178,3,CUST-0071,PROD-0019,2024-04-06 17:38:00,3,998.7,149.81,227.7
ORD-1179,1,CUST-0088,PROD-0020,2025-01-25 10:08:00,1,1036.81,0.0,82.94
ORD-1179,2,CUST-0088,PROD-0018,2025-01-25 10:08:00,1,466.67,70.0,31.73
ORD-1179,3,CUST-0088,PROD-0032,2025-01-25 10:08:00,2,677.2,203.16,92.1
ORD-1180,1,CUST-0039,PROD-0017,2025-05-11 20:04:00,3,652.75,293.74,133.16
ORD-1180,2,CUST-0039,PROD-0016,2025-05-11 20:04:00,3,972.41,145.86,221.71
ORD-1180,3,CUST-0039,PROD-0047,2025-05-11 20:04:00,2,954.65,0.0,152.74
ORD-1181,1,CUST-0018,PROD-0040,2024-11-08 08:25:00,2,332.56,66.51,47.89
ORD-1181,2,CUST-0018,PROD-0025,2024-11-08 08:25:00,2,770.11,77.01,117.06
ORD-1181,3,CUST-0018,PROD-0022,2024-11-08 08:25:00,2,288.92,57.78,41.6
ORD-1182,1,CUST-0078,PROD-0012,2025-12-13 11:30:00,2,421.5,126.45,57.32
ORD-1182,2,CUST-0078,PROD-0026,2025-12-13 11:30:00,3,456.81,68.52,104.15
ORD-1182,3,CUST-0078,PROD-0021,2025-12-13 11:30:00,2,851.39,255.42,115.79
ORD-1183,1,CUST-0036,PROD-0038,2025-02-07 13:07:00,1,793.42,0.0,63.47
ORD-1183,2,CUST-0036,PROD-0035,2025-02-07 13:07:00,3,392.23,176.5,80.02
ORD-1184,1,CUST-0091,PROD-0045,2024-08-03 15:51:00,3,127.27,57.27,25.96
ORD-1184,2,CUST-0091,PROD-0005,2024-08-03 15:51:00,1,517.87,51.79,37.29
ORD-1184,3,CUST-0091,PROD-0027,2024-08-03 15:51:00,1,335.03,33.5,24.12
ORD-1185,1,CUST-0085,PROD-0005,2024-06-07 19:27:00,3,517.87,233.04,105.65
ORD-1185,2,CUST-0085,PROD-0029,2024-06-07 19:27:00,3,221.94,99.87,45.28
ORD-1185,3,CUST-0085,PROD-0039,2024-06-07 19:27:00,3,1099.17,0.0,263.8
ORD-1185,4,CUST-0085,PROD-0031,2024-06-07 19:27:00,2,1187.64,0.0,190.02
ORD-1186,1,CUST-0014,PROD-0011,2024-09-12 18:42:00,1,970.87,145.63,66.02
ORD-1186,2,CUST-0014,PROD-0042,2024-09-12 18:42:00,2,709.81,212.94,96.53
ORD-1186,3,CUST-0014,PROD-0040,2024-09-12 18:42:00,1,332.56,0.0,26.6
ORD-1187,1,CUST-0013,PROD-0029,2024-09-22 11:32:00,2,221.94,66.58,30.18
ORD-1187,2,CUST-0013,PROD-0024,2024-09-22 11:32:00,3,139.18,20.88,31.73
ORD-1188,1,CUST-0045,PROD-0027,2024-01-27 15:06:00,3,335.03,50.25,76.39
ORD-1188,2,CUST-0045,PROD-0006,2024-01-27 15:06:00,2,277.99,55.6,40.03
ORD-1188,3,CUST-0045,PROD-0008,2024-01-27 15:06:00,2,786.86,236.06,107.01
ORD-1189,1,CUST-0027,PROD-0007,2025-06-18 15:22:00,2,51.31,10.26,7.39
ORD-1189,2,CUST-0027,PROD-0029,2025-06-18 15:22:00,1,221.94,22.19,15.98
ORD-1189,3,CUST-0027,PROD-0047,2025-06-18 15:22:00,1,954.65,0.0,76.37
ORD-1189,4,CUST-0027,PROD-0045,2025-06-18 15:22:00,1,127.27,12.73,9.16
ORD-1190,1,CUST-0083,PROD-0048,2024-04-22 18:51:00,3,94.96,14.24,21.65
ORD-1190,2,CUST-0083,PROD-0016,2024-04-22 18:51:00,3,972.41,145.86,221.71
ORD-1191,1,CUST-0043,PROD-0026,2025-07-28 14:29:00,1,456.81,22.84,34.72
ORD-1191,2,CUST-0043,PROD-0041,2025-07-28 14:29:00,3,682.41,307.08,139.21
ORD-1192,1,CUST-0051,PROD-0029,2024-01-31 19:39:00,2,221.94,66.58,30.18
ORD-1192,2,CUST-0051,PROD-0038,2024-01-31 19:39:00,1,793.42,39.67,60.3
ORD-1193,1,CUST-0027,PROD-0037,2024-10-13 20:45:00,1,1054.11,52.71,80.11
ORD-1194,1,CUST-0047,PROD-0017,2024-11-30 11:29:00,3,652.75,293.74,133.16
ORD-1195,1,CUST-0068,PROD-0040,2025-10-17 13:38:00,2,332.56,66.51,47.89
ORD-1195,2,CUST-0068,PROD-0026,2025-10-17 13:38:00,2,456.81,45.68,69.44
ORD-1195,3,CUST-0068,PROD-0038,2025-10-17 13:38:00,3,793.42,238.03,171.38
ORD-1195,4,CUST-0068,PROD-0008,2025-10-17 13:38:00,3,786.86,0.0,188.85
ORD-1196,1,CUST-0087,PROD-0020,2024-05-18 13:07:00,1,1036.81,103.68,74.65
ORD-1196,2,CUST-0087,PROD-0008,2024-05-18 13:07:00,3,786.86,118.03,179.4
ORD-1197,1,CUST-0066,PROD-0037,2025-02-02 14:38:00,2,1054.11,105.41,160.22
ORD-1197,2,CUST-0066,PROD-0025,2025-02-02 14:38:00,2,770.11,77.01,117.06
ORD-1198,1,CUST-0072,PROD-0012,2024-06-20 15:18:00,2,421.5,0.0,67.44
ORD-1198,2,CUST-0072,PROD-0021,2024-06-20 15:18:00,2,851.39,0.0,136.22
ORD-1199,1,CUST-0063,PROD-0036,2024-05-20 11:52:00,2,268.96,80.69,36.58
ORD-1199,2,CUST-0063,PROD-0033,2024-05-20 11:52:00,2,1014.57,304.37,137.98
ORD-1199,3,CUST-0063,PROD-0042,2024-05-20 11:52:00,2,709.81,70.98,107.89
ORD-1199,4,CUST-0063,PROD-0032,2024-05-20 11:52:00,1,677.2,0.0,54.18
ORD-1200,1,CUST-0098,PROD-0015,2024-08-14 12:02:00,1,1020.04,153.01,69.36
ORD-1200,2,CUST-0098,PROD-0035,2024-08-14 12:02:00,3,392.23,176.5,80.02
ORD-1200,3,CUST-0098,PROD-0019,2024-08-14 12:02:00,3,998.7,0.0,239.69
ORD-1201,1,CUST-0074,PROD-0035,2024-04-27 12:49:00,2,392.23,39.22,59.62
ORD-1201,2,CUST-0074,PROD-0003,2024-04-27 12:49:00,2,889.04,0.0,142.25
ORD-1201,3,CUST-0074,PROD-0047,2024-04-27 12:49:00,3,954.65,143.2,217.66
ORD-1202,1,CUST-0039,PROD-0006,2024-02-04 15:16:00,1,277.99,13.9,21.13
ORD-1202,2,CUST-0039,PROD-0029,2024-02-04 15:16:00,3,221.94,66.58,47.94
ORD-1202,3,CUST-0039,PROD-0008,2024-02-04 15:16:00,3,786.86,354.09,160.52
ORD-1203,1,CUST-0022,PROD-0014,2025-09-23 10:50:00,3,129.44,38.83,27.96
ORD-1203,2,CUST-0022,PROD-0004,2025-09-23 10:50:00,3,1072.77,321.83,231.72
ORD-1204,1,CUST-0077,PROD-0019,2025-07-06 10:20:00,3,998.7,0.0,239.69
ORD-1204,2,CUST-0077,PROD-0037,2025-07-06 10:20:00,1,1054.11,158.12,71.68
ORD-1204,3,CUST-0077,PROD-0018,2025-07-06 10:20:00,1,466.67,46.67,33.6
ORD-1205,1,CUST-0084,PROD-0016,2024-05-10 19:55:00,3,972.41,291.72,210.04
ORD-1205,2,CUST-0084,PROD-0010,2024-05-10 19:55:00,1,975.13,146.27,66.31
ORD-1206,1,CUST-0063,PROD-0041,2024-05-26 17:40:00,2,682.41,0.0,109.19
ORD-1206,2,CUST-0063,PROD-0027,2024-05-26 17:40:00,3,335.03,0.0,80.41
ORD-1206,3,CUST-0063,PROD-0025,2024-05-26 17:40:00,2,770.11,154.02,110.9
ORD-1207,1,CUST-0089,PROD-0038,2025-01-13 15:31:00,1,793.42,119.01,53.95
ORD-1207,2,CUST-0089,PROD-0001,2025-01-13 15:31:00,3,774.52,232.36,167.3
ORD-1207,3,CUST-0089,PROD-0047,2025-01-13 15:31:00,1,954.65,143.2,64.92
ORD-1208,1,CUST-0028,PROD-0021,2025-03-16 11:31:00,3,851.39,127.71,194.12
ORD-1208,2,CUST-0028,PROD-0019,2025-03-16 11:31:00,3,998.7,449.42,203.73
ORD-1208,3,CUST-0028,PROD-0022,2025-03-16 11:31:00,2,288.92,0.0,46.23
ORD-1209,1,CUST-0006,PROD-0002,2024-04-12 18:50:00,2,344.53,0.0,55.12
ORD-1209,2,CUST-0006,PROD-0008,2024-04-12 18:50:00,2,786.86,78.69,119.6
ORD-1209,3,CUST-0006,PROD-0011,2024-04-12 18:50:00,3,970.87,145.63,221.36
ORD-1209,4,CUST-0006,PROD-0029,2024-04-12 18:50:00,3,221.94,66.58,47.94
ORD-1210,1,CUST-0021,PROD-0017,2024-10-08 09:41:00,3,652.75,97.91,148.83
ORD-1210,2,CUST-0021,PROD-0006,2024-10-08 09:41:00,1,277.99,41.7,18.9
ORD-1210,3,CUST-0021,PROD-0024,2024-10-08 09:41:00,3,139.18,41.75,30.06
ORD-1211,1,CUST-0093,PROD-0042,2025-12-18 20:14:00,1,709.81,35.49,53.95
ORD-1211,2,CUST-0093,PROD-0006,2025-12-18 20:14:00,2,277.99,0.0,44.48
ORD-1211,3,CUST-0093,PROD-0046,2025-12-18 20:14:00,1,149.39,7.47,11.35
ORD-1211,4,CUST-0093,PROD-0007,2025-12-18 20:14:00,3,51.31,23.09,10.47
ORD-1212,1,CUST-0002,PROD-0028,2024-01-10 19:21:00,3,784.68,117.7,178.91
ORD-1213,1,CUST-0062,PROD-0047,2024-03-14 11:24:00,1,954.65,0.0,76.37
ORD-1214,1,CUST-0041,PROD-0009,2025-01-12 12:08:00,1,280.12,0.0,22.41
ORD-1214,2,CUST-0041,PROD-0042,2025-01-12 12:08:00,3,709.81,106.47,161.84
ORD-1214,3,CUST-0041,PROD-0044,2025-01-12 12:08:00,2,1197.09,239.42,172.38
